real;sim_0;sim_1;sim_2;sim_3;sim_4;sim_5;sim_6;sim_7;sim_8;sim_9
887630.303;887630.303;872857.87;873106.873;507145.777;28079.267;899792.605;507145.777;29051.997;870545.223;918847.429
507145.777;507145.777;507145.777;507145.777;;507145.777;507145.777;;507145.777;507145.777;507145.777
35913.32;35913.32;35913.32;35913.32;35913.32;35913.32;35913.32;35913.32;35913.32;35913.32;35913.32
325008.16;83073.1;111946.783;325008.16;36716.577;316492.963;440497.077;83073.1;440497.077;83073.1;74557.903
316037.94;86480.794;230472.54;307522.743;31410.137;261166.22;260967.283;487052.537;73456.917;487052.537;158303.306
277028.0;277028.0;2016034.757;80803.5;22439.917;34446.977;276829.063;316037.94;89318.697;316037.94;80803.5
2016034.757;2016034.757;;2016034.757;2016034.757;2016034.757;2016034.757;80803.5;2016034.757;277028.0;2016034.757
;;;;;;;2016034.757;;2016034.757;
295053.017;295053.017;295053.017;295053.017;295053.017;295053.017;295053.017;295053.017;295053.017;295053.017;295053.017
70606.053;46967.859;73457.906;5952.357;81261.897;;;49191.226;81583.877;49991.816;72821.683
5952.357;145621.163;;;385811.64;;;147844.53;942.918;148480.753;
2749.927;105072.19;;;;;;;327983.994;105072.19;
105072.19;28329.327;;;;;;;28815.674;28329.327;
28329.327;;;;;;;;;;
85174.88;150747.324;25074.994;212836.507;25779.581;155034.163;581257.333;377395.443;255120.953;107015.455;17884.993
174820.387;27800.427;450.248;3642.753;657500.604;120707.033;191807.863;148239.408;184543.013;73540.976;141668.066
404040.727;352555.472;39102.734;749360.273;62855.991;389552.823;557846.271;173068.508;70687.936;297908.55;65402.258
82558.177;42524.942;177898.445;4331.993;30151.488;74144.343;26606.957;766555.228;476455.28;547523.873;275836.441
474997.37;254800.692;157964.912;448602.943;52342.548;862885.366;62244.057;154516.791;5301.751;40688.149;316218.974
197994.907;687269.638;52539.712;544826.9;74556.309;13850.266;768523.89;59726.442;57293.504;7820.549;397227.5
163988.947;20569.486;165664.587;253432.587;73426.693;471972.616;;;;;51815.614
4639.047;132263.406;156710.187;;338904.09;181615.556;;;;;29826.97
20773.353;;127518.033;;;;;;;;
38985.673;;311723.68;;;;;;;;
6597709.157;6597709.157;6597709.157;6597709.157;6597709.157;6597709.157;6597709.157;6597709.157;6597709.157;6597709.157;6597709.157
3456581.477;3456581.477;3456581.477;3456581.477;3456581.477;3456581.477;3456581.477;3456581.477;3456581.477;3456581.477;3456581.477
3422085.193;3422085.193;3004524.662;3453850.276;1446872.327;779630.363;69506.051;1553603.78;440790.93;3003459.213;488903.24
;;;;658422.953;1308981.67;1108759.307;346528.426;1839174.463;;251982.537
;;;;;2866.237;;;1394.866;;162269.386
;;;;;;;;129566.273;;
4897570.247;4897570.247;3446364.863;4836406.193;1190674.72;388239.617;3446364.863;4076915.003;1444703.046;4829606.34;3936594.71
1860942.307;1860942.307;1860942.307;1860942.307;1860942.307;1860942.307;1860942.307;1860942.307;1860942.307;1860942.307;1860942.307
2923558.723;2923558.723;3744710.387;2176167.34;3744710.387;2176167.34;3744710.387;2176167.34;2923558.723;2923558.723;2176167.34
3735795.44;3735795.44;3735795.44;3735795.44;3735795.44;3735795.44;3735795.44;3735795.44;3735795.44;3735795.44;3735795.44
